first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Regina,Pawłowska,SP/872710/2009,2009-10-03,4722.0 złotych,,nie
Marcin,Król,ma/628807/2013  ,2013-03-06,"5 121,6 zł",MARKETING,MA
Sylwester,Chmielewski,SP/887209/2013 ,2013-09-22T00:00:00,4575.15 pln,SPRZEDAŻ,Nie
Izabela,nowicka,sp/222526/2017,2017-04-14,4180.5 PLN,SPRZEDAŻ,False
Róża,nowicka,KA/422594/2018,2018-05-19T00:00:00,3865.7000000000003 pln,KADRY,NIE MA
Leon,ZIELIŃSKI,ma/468605/2013  ,2013/06/14,"5 035,040000000001 PLN  ",MARKETING,FAŁSZ
Magdalena,KAMIŃSKA,ks/370325/2011,2011-10-23 ,6564.0 zł,KSIĘGOWOŚĆ,Fałsz
Paweł,Ostrowski,MA-965007-2018,2018-05-19T00:00:00,4275.84 pln,MARKETING,Nie
Mieczysława,Nowak,sp/461969/2011,2011-09-03,4880.25 zł,SPRZEDAŻ,FAŁSZ
Cecylia,Kowalska,KS.320797.2010,2010-07-30T00:00:00 ,6656.0 PLN,KSIĘGOWOŚĆ,False
Ilona,Nowicka,SP/216010/2018,2018-03-30,4564.5 pln ,SPRZEDAŻ,Fałsz
Barbara,Olszewska,MA.627895.2015,2015-12-01,4702.080000000001 PLN,MARKETING,False
Ireneusz,Wiśniewski,ZA_198008_2018,2018-07-08T00:00:00,"63 195,00000000001 ZŁ",ZARZĄD,tak
Przemysław,Jabłoński,KA_722481_2009,2009-10-03,"3 673,6549999999997 złotych",KADRY,false
Tomasz,Sikorski,sp/838055/2015,2015-08-23T00:00:00,4195.5 złotych,SPRZEDAŻ,Nie
Romuald,Kaczmarek,SP/818942/2010,2010/06/10,4321.5 złotych,SPRZEDAŻ,NIE
Alina,Olszewska,ka/326613/2016,2016-09-26T00:00:00,3937.775 ZŁ,KADRY,False 
,Wieczorek,LO/910347/2017,2017-10-31,"3 858,3 ZŁ",LOGISTYKA,nie ma
Julia,Pawlak,SP/363270/2016,2016/01/20,3555.0 złotych,SPRZEDAŻ,FAŁSZ
Paweł,Król,CZ/236228/2013,2013-11-11,3010.6 zł,CZYSTOŚĆ  ,nie
przemysław,Czarnecki,IT/720658/2018 ,2018-02-08,5849.25 ZŁ,,nie
Bernard  ,Zakrzewski,LO-959037-2010,2010/03/02,4633.200000000001 PLN,LOGISTYKA,NIE MA
Michalina,Kaczmarek ,sp/689045/2015,2015/02/04,3885.0 złotych,SPRZEDAŻ,nie 
Lech,Jankowski,CZ/883038/2018,2018-10-16,3304.0 pln  ,CZYSTOŚĆ,0
Alojzy,Sadowski,IT/563510/2010,2010-01-11,"7 188,500000000001 ZŁ",IT,TAK
Maciej,Krawczyk,lo/754501/2015  ,2015/08/23,"3 981,2850000000008 PLN",LOGISTYKA,True
Renata,Wojciechowska ,MA_287656_2014,2014-04-10,3811.36 złotych,MARKETING,NIE
Franciszek,Borkowski,SP/575781/2018,2018-03-30,4129.950000000001 złotych,SPRZEDAŻ,True
wojciech,Zakrzewski,SP/850809/2017,2017/04/14,3793.5 PLN,SPRZEDAŻ,False
Małgorzata,Pawłowska,KS/254882/2017,2017-07-23T00:00:00,"6 492,200000000001 złotych",KSIĘGOWOŚĆ,1
władysława  ,Olszewska,OC/352681/2011 ,2011-10-23,2733.5 ZŁ ,OCHRONA,Nie
Celina,Pawlak,OC/604614/2016,2016/11/15,3819.607 PLN,OCHRONA,TAK
Wacław,Jasiński  ,MA/522925/2013,2013-06-14,5194.240000000001 ZŁ,MARKETING,0
,Jankowska,OC/848089/2015,2015-07-04  ,3729.11 pln,OCHRONA,FAŁSZ
,Szczepański,LO/243174/2015,2015/02/04,3562.5150000000003 zł,LOGISTYKA,True
Stanisław,Sadowski,lo/908461/2016,2016/04/29,3369.6000000000004 złotych,  ,nie ma
Halina  ,Szymańska,LO/650581/2018,2018-05-19,4555.8315 ZŁ,LOGISTYKA,True
ILONA,Szymańska,KA/649312/2010  ,2010-04-21,4304.35 pln,KADRY,nie
Daniela,Michalak,ka/807036/2009,2009-11-22,5593.252500000001 pln,KADRY,MA
Natalia,baran ,cz/873869/2012,2012-08-18T00:00:00,2742.3 PLN,CZYSTOŚĆ,MA
krystyna,Wojciechowska,ma/341366/2016,2016-03-10,"3 451,2000000000003 ZŁ",MARKETING,NIE
Wioletta,Michalak  ,KA/651989/2012,2012-10-07T00:00:00,5473.05 ZŁ,KADRY,True
Hanna ,Kamińska,KS/642304/2015,2015/02/04,6080.0 złotych,KSIĘGOWOŚĆ,0
Halina,Sikora,OC/121369/2016 ,2016-01-20,4141.588000000001 ZŁ,OCHRONA,1 
Stefan,WÓJCIK,MA/189383/2017,2017/12/20,4014.560000000001 złotych ,MARKETING,
Sabina,Zając  ,cz/764370/2009,2009-06-25,"3 512,4100000000003 ZŁ",CZYSTOŚĆ,MA
Genowefa,Górska,OC-798375-2013,2013-08-03,3711.5540000000005 ZŁ,OCHRONA,1
Stefania,GRABOWSKA,SP-326528-2014,2014/09/07,3658.05 pln,SPRZEDAŻ,1
Wacław,Maciejewski,sp/881953/2016,2016-08-07T00:00:00,"5 268,450000000001 ZŁ",SPRZEDAŻ,PRAWDA 
Przemysław,duda,LO/245135/2018,2018-02-08,3536.5275000000006 ZŁ,LOGISTYKA,MA
czesław,Kowalski,sp/408975/2014 ,2014-09-07T00:00:00,"3 643,2000000000003 PLN",SPRZEDAŻ,
Wanda,Kamińska,KA/596773/2009,2009-11-22,"4 502,052500000001 ZŁ",KADRY,TAK
Mirosław,Borkowski,KS/286244/2013,2013/11/11 ,5262.0 ZŁ,,nie ma
Róża,Wieczorek ,MA_472149_2018,,4377.6 pln,MARKETING,Fałsz
ANDRZEJ,Ostrowski,LO/539778/2011,2011-10-23 ,4330.8 ZŁ,LOGISTYKA,Nie 
Roman,Sikorski,KA/413338/2014,2014-07-19T00:00:00,5325.645 pln,KADRY,False
Janusz  ,Makowski ,CZ/814827/2015  ,2015/10/12,"2 401,0 zł",CZYSTOŚĆ,NIE MA
Karol,Zieliński ,lo/191319/2017,2017/09/11,4224.150000000001 PLN,LOGISTYKA,Nie
Wioletta,Michalska,cz/399084/2016,2016-09-26,2622.4 zł,CZYSTOŚĆ,FAŁSZ
WIKTOR,Krajewski,oc/117839/2013,2013-08-03T00:00:00,2913.6800000000003 ZŁ,OCHRONA  ,False
Julia,Piotrowska,KS/933027/2012,2012-03-21,6635.860000000001 pln,KSIĘGOWOŚĆ,true
IRENA,MICHALSKA,LO/875314/2017,2017-04-14T00:00:00,5152.950000000001 złotych,LOGISTYKA,true
Sylwester,Ostrowski,SP/795910/2013 ,2013-06-14,3766.0499999999997 ZŁ,SPRZEDAŻ    ,Nie
Sabina,Piotrowska ,LO/135811/2014 ,2014-07-19T00:00:00,3352.995 złotych,LOGISTYKA,nie
Beata,,SP/728075/2017,2017-06-03,"4 078,0499999999997 PLN",SPRZEDAŻ,nie ma
Adam,Czarnecki,MA/768902/2013  ,2013-06-14,3633.6000000000004 pln ,MARKETING ,FAŁSZ
Aldona,Mazur,SP/156009/2017 ,2017-07-23,4345.5 pln,SPRZEDAŻ,false
Kazimierz,Kubiak,SP-975661-2018,2018-08-27,5717.745000000002 pln,SPRZEDAŻ,Tak
STANISŁAW,Górski,ka/246559/2014,2014-05-30,"4 985,079000000001 ZŁ",KADRY,tak
Wiktor,Michalski ,ks/561355/2010,2010-12-27,7004.8 ZŁ,KSIĘGOWOŚĆ ,MA
Olga,Szewczyk,SP-530387-2013,2013-11-11,3804.9 ZŁ,SPRZEDAŻ,Tak
LUCJAN ,Mazurek,sp/213590/2015,2015/07/04,5517.765 PLN,SPRZEDAŻ ,Prawda
Aneta,WITKOWSKA,CZ/586233/2010 ,2010-03-02,3741.9800000000005 ZŁ,CZYSTOŚĆ,true
Grzegorz,Olszewski,ma/446149/2018,2018-10-16 ,4850.56 pln,MARKETING ,True
,Grabowski,ZA/156156/2016,2016-06-18 ,64900.0 pln,ZARZĄD,false
,,IT/413177/2011,2011/04/06,7908.25 PLN,IT,nie ma
Eleonora,Tomaszewska,MA/717416/2016  ,2016-06-18,5972.560000000001 pln,MARKETING,PRAWDA
Jarosław,Nowakowski,sp/339946/2012   ,2012-03-21,"4 741,5 pln",SPRZEDAŻ,nie
WACŁAW,Nowicki,lo/804181/2014,2014-07-19,5029.6950000000015 zł,LOGISTYKA,tak 
Sylwester,Makowski,KS_804196_2010,2010-01-11T00:00:00,4616.0 zł,KSIĘGOWOŚĆ,nie ma
LESZEK,Ziółkowski,KA/165289/2017,2017-09-11,3658.9300000000003 pln,KADRY,PRAWDA
Jolanta,Nowicka,LO/369513/2010,2010-04-21T00:00:00,"3 218,8860000000004 pln",LOGISTYKA,tak
Alfred,Grabowski,MA/678978/2014 ,2014/04/10,"4 190,080000000001 pln",MARKETING,nie ma
Edward,Kubiak,KS/740476/2010,2010/11/07,5176.0 ZŁ  ,KSIĘGOWOŚĆ,FAŁSZ
OLGA,Wróblewska,LO/228979/2011,2011-05-26,"3 638,2500000000005 ZŁ",LOGISTYKA,nie  
Zygmunt ,Marciniak,OC/434887/2015,2015-08-23,3158.100000000001 PLN,OCHRONA,ma 
IRENA,Witkowska,LO.722116.2010  ,2010-09-18  ,3852.9 ZŁ,LOGISTYKA,Fałsz
Weronika,Kozłowska  ,it/258414/2017,2017-09-11,5430.0 ZŁ,IT,NIE MA
Janusz,kucharski,MA/202561/2011,2011-10-23T00:00:00,4227.52 zł,MARKETING,TAK
Kazimierz,Bąk,MA/769739/2009,2009-06-25,5970.976000000001 pln,MARKETING,ma 
Stefania,ZIELIŃSKA,sp/334448/2011 ,2011/09/03 ,3762.0 ZŁ,SPRZEDAŻ,FAŁSZ
Zofia,Zielińska,LO/803794/2014,2014-02-19,4511.700000000001 zł,LOGISTYKA,NIE MA
Krystyna,Ostrowska,sp/347751/2012,2012-03-21,3680.7000000000003 zł,,Nie
KRZYSZTOF,Jabłoński,MA/515106/2011,2011-02-15T00:00:00,4496.8 ZŁ,MARKETING,1  
Czesława,Szewczyk  ,cz/837792/2011,2011/12/12,2637.8 ZŁ,CZYSTOŚĆ,tak
ADAM,Dudek  ,ma/105453/2014,2014-10-27T00:00:00,4219.2 PLN,MARKETING,False
URSZULA ,Michalska,MA-826818-2018,,3936.16 złotych,MARKETING,Fałsz
Aldona,Nowak,ZA/173708/2011,2011-12-12,93527.50000000001 PLN,ZARZĄD,Prawda
Wojciech,Włodarczyk,MA_850040_2013,2013/06/14,5646.080000000001 zł,,Prawda
Grażyna,Zając,KA/470821/2015,2015/05/15,4667.05 PLN,KADRY,False
Sławomir,Majewski,KA_475796_2014,2014-09-07,4474.85 pln,KADRY,Fałsz
Jerzy,Dudek ,KA.511006.2018,2018/07/08,"5 160,26 ZŁ",KADRY,0 
Sławomir,Pawlak,IT/908689/2018,2018-02-08,5404.5 PLN ,IT,Fałsz
Zenon,Jasiński,ma/787291/2017  ,2017-10-31,5088.0 ZŁ,MARKETING,False
Zofia,BARAN,MA/941517/2015 ,2015/07/04,3512.0 ZŁ ,MARKETING  ,nie
Lucjan,Dąbrowski,KS-225904-2018,2018-02-08,5290.0 złotych,KSIĘGOWOŚĆ,FAŁSZ
Julia,Wróbel,LO/568947/2010,2010-09-18,4074.3 pln,LOGISTYKA,FAŁSZ
Włodzimierz,Wysocki,KS/403420/2017,2017-09-11T00:00:00,4856.0 ZŁ,KSIĘGOWOŚĆ,NIE
renata,Olszewska,SP/912364/2017,2017-10-31,4542.0 zł  ,SPRZEDAŻ,NIE MA
Elżbieta  ,Kozłowska,ka/245153/2014,2014/07/19,3385.2000000000003 pln,KADRY,Fałsz
Maciej,Olszewski,OC/254797/2012,2012-01-31  ,3817.0000000000005 zł,OCHRONA,FAŁSZ
Elżbieta,Nowak,KA.146444.2015,2015-07-04,4470.820000000001 zł,KADRY,0 
Wiesława,Kaczmarek  ,sp/220682/2012,2012-01-31 ,3545.19 pln,SPRZEDAŻ,MA
Aleksander,Olszewski,ka/564623/2009,2009-06-25,"5 401,75 PLN",KADRY,Nie
Krystyna,Nowak,OC/402495/2018,2018-03-30,2365.9900000000002 ZŁ,OCHRONA,false
,Kubiak,LO_992201_2017,2017-02-23T00:00:00  ,4326.75 ZŁ,LOGISTYKA,False
Jolanta,Szewczyk,sp/563805/2012,2012-03-21,3823.05 pln,SPRZEDAŻ,MA
Sylwia,Król,KS/749456/2010,2010-11-07 ,4400.2 ZŁ,KSIĘGOWOŚĆ,nie
Dariusz,Kowalczyk,ma/649357/2016,,4257.4400000000005 PLN,MARKETING,MA
,Krawczyk,KS_842994_2009,,6342.6 pln,KSIĘGOWOŚĆ,MA
FELIKS,Szymański,SP/846407/2016,2016-08-07,4176.0 PLN ,SPRZEDAŻ,False
Ilona,  ,sp/273974/2017,2017-10-31,"4 383,885000000001 PLN",SPRZEDAŻ,tak
Sylwester,Nowicki  ,sp/369653/2017,2017-10-31,3931.5 PLN,SPRZEDAŻ,False
Irena ,Jaworska,sp/123834/2013,2013-04-25 ,3655.5 ZŁ ,SPRZEDAŻ,0
Celina,woźniak,CZ-178000-2013,2013-08-03T00:00:00 ,2987.5 ZŁ,CZYSTOŚĆ,FAŁSZ
Bogusław ,Witkowski,OC/115270/2014  ,2014-09-07,2353.8900000000003 pln ,OCHRONA,False
Alfred,Kowalczyk,KS/293990/2017,2017-07-23,"5 432,0 pln ",KSIĘGOWOŚĆ,FAŁSZ
Barbara,Mazur ,oc/817611/2016 ,2016-04-29,2828.1000000000004 ZŁ,OCHRONA,False
Sabina,Grabowska  ,MA_801128_2010,2010-07-30,5524.8 zł,MARKETING ,Nie
Urszula,kaczmarek,ka/828463/2016 ,2016-03-10T00:00:00,"4 623,960000000001 zł",KADRY,PRAWDA
RYSZARD,Szymański,MA/627011/2011,2011-05-26,4134.240000000001 ZŁ ,MARKETING,true
Przemysław,Grabowski,MA/469373/2016,2016-03-10,5917.120000000002 zł,MARKETING,ma
,Woźniak,LO/603215/2015,2015-12-01  ,4832.190000000001 złotych,LOGISTYKA,TAK 
Artur,Górski,cz/314811/2009,,"3 128,7 ZŁ",CZYSTOŚĆ,NIE
Antoni,Zalewski,lo/514164/2010,2010-06-10,4337.55 PLN ,LOGISTYKA ,FAŁSZ    
Stefan,Wysocki,KA/907480/2015,2015-08-23,4419.05 PLN,KADRY,false
Józefa,Ostrowska,oc/920552/2016,2016-01-20,3177.9 PLN,OCHRONA,Fałsz
Bronisław,Jakubowski,SP/183763/2013,2013/09/22,4359.0 PLN,SPRZEDAŻ,FAŁSZ
Adam,wróbel,ks/476043/2009,2009-06-25,4482.0 ZŁ,KSIĘGOWOŚĆ,nie
MIROSŁAWA,Tomaszewska,MA/604220/2015,2015/05/15,"4 099,36 PLN",MARKETING,False 
Genowefa,Michalska,SP-943335-2015,2015-03-26,"5 420,25 zł",SPRZEDAŻ,True
zdzisław,Walczak,MA/281223/2014,2014-02-19,5017.6 zł,MARKETING,nie ma
Stanisława,Pawlak,MA/627470/2018,2018-05-19,4392.0 zł,MARKETING,FAŁSZ
,Wójcik,ka/763030/2014,2014/10/27,4849.95 złotych,KADRY,FAŁSZ
Agnieszka,Krawczyk,SP/957456/2018,2018-08-27,4014.75 pln,SPRZEDAŻ,false
Edyta,kwiatkowska,cz/429972/2016,2016-11-15,"3 111,1 pln",CZYSTOŚĆ,nie
Olga,Wojciechowska,LO/509651/2014,2014-05-30T00:00:00,"2 865,375 złotych",LOGISTYKA,Fałsz
,Dudek,LO.234254.2010,2010-04-21T00:00:00,4310.955000000001 ZŁ,LOGISTYKA,MA
regina,Piotrowska,KA/830579/2010,2010-12-27T00:00:00,"4 055,1099999999997 zł ",KADRY,false  
Maciej,Krajewski ,MA/240084/2011 ,2011-12-12,3648.0 pln,MARKETING,0
Kazimierz,sikorski,cz/259498/2018,2018-03-30,2697.0 pln,CZYSTOŚĆ,False
Barbara,Jankowska,sp/895060/2010,2010/04/21,3630.0 PLN,SPRZEDAŻ,nie ma
Joanna,Piotrowska,ma/479917/2016,2016-11-15,3640.8 zł,MARKETING,nie
Rozalia,Adamczyk,MA/334660/2010,2010-07-30,3528.0 zł,MARKETING,NIE
Mariusz,Włodarczyk,MA.541775.2012,2012-03-21,4798.400000000001 pln,,nie ma
Mieczysława,Olszewska ,OC/753050/2009,,"4 000,8650000000002 PLN",OCHRONA,Prawda
Marzena,Adamczyk ,oc/206975/2018,2018/03/30,"3 028,6300000000006 PLN",OCHRONA,false
Barbara,Olszewska,MA/109906/2013,2013-08-03,3676.3199999999997 PLN,MARKETING,NIE MA
Zenon,WOŹNIAK,KS/362798/2010,2010-01-11,4648.0 zł,KSIĘGOWOŚĆ,False
  ,Kozłowska,KS/600862/2011,2011-12-12,"5 988,0 ZŁ",KSIĘGOWOŚĆ,0
Urszula,Adamczyk,oc/590607/2016,2016-01-20 ,3260.1800000000003 PLN,OCHRONA,nie
Rozalia,WOŹNIAK,ks/589890/2016  ,2016-09-26,"5 302,8 ZŁ",KSIĘGOWOŚĆ,NIE MA
agata  ,Adamczyk,sp/469096/2017,2017-09-11T00:00:00,3858.75 ZŁ,SPRZEDAŻ,Nie
Zygmunt,Kwiatkowski,ks/382787/2011,2011-12-12,4861.0 pln,KSIĘGOWOŚĆ,False
Leszek,DĄBROWSKI ,lo/138805/2014,2014-09-07,3141.4500000000003 zł,LOGISTYKA,Nie
ZENON,Rutkowski,sp/793503/2018,2018-10-16,3789.8999999999996 zł,SPRZEDAŻ,nie
Karol ,Wysocki,SP/308338/2011,2011/04/06,4759.65 ZŁ,SPRZEDAŻ,NIE MA
Michalina,Grabowska,MA/949366/2015,2015-02-04,4750.240000000001 zł,MARKETING,false
Władysław,Wilk,LO/632869/2010,2010-09-18T00:00:00,4145.85 złotych,LOGISTYKA,nie
Tomasz,Borkowski ,ma/270409/2015,2015/02/04,4103.5199999999995 ZŁ,MARKETING,FAŁSZ
Wacław,Mazur,SP/225916/2012,2012-10-07,"5 341,05 PLN ",SPRZEDAŻ ,PRAWDA
Jadwiga,Jabłońska,KS/165413/2009,2009-06-25  ,5858.160000000001 PLN,KSIĘGOWOŚĆ,TAK
Leokadia,Rutkowska,sp/246923/2016,2016-11-15,5014.5 pln,SPRZEDAŻ,nie ma
Lidia,Jasińska,lo/565605/2009  ,2009-10-03,3261.465 zł,LOGISTYKA,nie
Helena,,MA-853605-2015,2015/03/26,5329.6 złotych,MARKETING,False
Wojciech  ,KRAWCZYK,MA/692613/2017,2017/01/04,5774.912 pln,MARKETING  ,Tak
Franciszka,Majewska  ,sp/720445/2016,2016-06-18,3694.5 złotych,SPRZEDAŻ,nie
Marcin,Dąbrowski,MA/229180/2016,2016-06-18 ,5376.64 ZŁ,MARKETING,FAŁSZ 
Leon,Mazurek  ,MA/356530/2016,2016-01-20T00:00:00,"4 553,12 PLN",,ma
Julian,Zakrzewski,cz/576211/2018,2018-02-08,3808.3100000000004 zł  ,CZYSTOŚĆ,true
Ludwik  ,Wieczorek,MA/731984/2017,2017-12-20,5104.0 pln,MARKETING ,nie ma
Henryk  ,KACZMAREK,KA/150740/2016,2016-01-20,5035.717500000001 PLN   ,KADRY,tak
Magdalena,Kamińska,za/836405/2016,2016-06-18,"65 977,5 pln",ZARZĄD,False
Zbigniew,Woźniak,LO/442244/2016,2016/03/10,"3 773,2365000000004 ZŁ",LOGISTYKA,Prawda
Piotr,Sokołowski,CZ/412240/2013,2013-01-15,2486.0 PLN,CZYSTOŚĆ,1
Jan,STĘPIEŃ,KA/498786/2015,2015-07-04T00:00:00,4598.85 ZŁ,KADRY,NIE
Urszula,jasińska,SP_167425_2014,2014-02-19T00:00:00,5704.05 złotych,SPRZEDAŻ,Tak
Leokadia,Michalak,KA/552973/2014 ,2014-04-10,5696.234500000001 złotych,KADRY,1
Grażyna,,KS/497353/2009,2009-11-22T00:00:00,5474.8 ZŁ,KSIĘGOWOŚĆ,FAŁSZ
Julian,Kubiak,KA/339118/2012,2012-01-31,5432.130000000001 pln,KADRY,true
LIDIA,KOZŁOWSKA,KA.812464.2014,2014-05-30,5420.35 zł,KADRY,Fałsz
WERONIKA,Jasińska,SP/353387/2018,2018-07-08,"3 726,75 ZŁ",SPRZEDAŻ,Nie
Józefa ,Dąbrowska,MA-691101-2018,2018-05-19 ,4320.0 PLN,MARKETING,false
Michał,grabowski,MA/143956/2011,2011-12-12,6043.840000000001 ZŁ,MARKETING,TAK
Joanna,,MA.676204.2017,2017-06-03 ,"4 427,2 ZŁ",MARKETING,Fałsz
Julian ,Kowalski,MA_396311_2017  ,2017-12-20,5277.184000000001 pln,MARKETING,1
Antonina,Nowakowska,KS_466872_2010,2010-04-21,"4 774,0 pln",KSIĘGOWOŚĆ,FAŁSZ
LEON,kaczmarek ,SP-513311-2018,2018-08-27 ,5628.150000000001 ZŁ,SPRZEDAŻ,ma
Władysława,Wieczorek,LO_917051_2009,2009-11-22,"3 523,4595000000004 zł",LOGISTYKA,tak
Grzegorz,Sokołowski,KA/469049/2013 ,2013-12-31,"5 474,073 ZŁ",KADRY,MA
Dariusz,CZARNECKI,CZ/382892/2011 ,2011-12-12,3042.6000000000004 ZŁ,CZYSTOŚĆ,TAK
Aleksander,Zając,CZ.712669.2009,2009/11/22,2792.0 ZŁ,CZYSTOŚĆ,False
MAREK,Gajewski,it/966972/2010,2010-12-27 ,"7 885,75 PLN",IT,FAŁSZ
Wiesław,,LO/449905/2010,2010-03-02,3129.3 zł,LOGISTYKA,nie ma
JÓZEF,Szewczyk,ma/375097/2010,2010-12-27,3750.4 pln,MARKETING,nie ma
Lucjan,Jakubowski,IT.967733.2010,2010-12-27,8298.125 PLN,IT,Prawda
Bronisław,Król,LO.585617.2015,2015-02-04,4532.22 złotych,LOGISTYKA,MA
Katarzyna,Witkowska,SP/412742/2012,2012-06-29,5621.385000000001 złotych,SPRZEDAŻ,MA
Karol,Kucharski,sp/274372/2013,2013/09/22,"3 297,0 pln",SPRZEDAŻ,False
WITOLD,witkowski,OC/984637/2012,2012-01-31,"3 013,384000000001 złotych",,ma
Jan,sadowski,CZ.565586.2010,2010-07-30T00:00:00,3406.7000000000003 PLN,CZYSTOŚĆ,Tak
Barbara,Michalska,LO_853508_2010 ,2010-09-18T00:00:00,3891.7800000000007 PLN,LOGISTYKA,nie ma
Joanna,Jankowska,ka/713299/2014,2014/04/10,3760.3 PLN,KADRY,0
Jarosław,Lewandowski,KS.987269.2015,2015-10-12,4626.6 PLN  ,KSIĘGOWOŚĆ,true
Robert,Król,sp/492474/2017,2017/12/20,3822.1499999999996 złotych,SPRZEDAŻ,NIE MA
,Kowalczyk,CZ_808311_2014,2014-12-16,2726.0 PLN,CZYSTOŚĆ,0
Adam,Wróbel,KA/879031/2010,2010-03-02,4152.45 zł,KADRY,nie ma
Leszek  ,bąk,CZ_808177_2012,2012-10-07T00:00:00,2994.0 złotych,CZYSTOŚĆ,
KAROLINA,Mazur,ma/114169/2010,2010/11/07,"5 360,0 ZŁ",MARKETING,0
Czesława,RUTKOWSKA,IT_417887_2012,2012-10-07 ,"7 384,5 PLN",IT,NIE MA
Adam,Ostrowski,MA/949716/2010,2010-11-07,"4 276,96 pln",MARKETING,false  
Wiktor,Kamiński,KA/246392/2014,2014-05-30,3582.2050000000004 złotych,KADRY,tak 
Alojzy,Gajewski,lo/116785/2009,2009-11-22T00:00:00,3850.2000000000003 zł,LOGISTYKA,NIE MA
Celina,Baran,KS/960740/2013,,"6 028,8 pln",KSIĘGOWOŚĆ,false 
jacek,,LO/789712/2017,2017-07-23T00:00:00,"4 102,785 PLN",LOGISTYKA,nie 
,Tomaszewski,ka/936310/2010,2010-01-11,4919.7 złotych,KADRY ,FAŁSZ 
Michalina ,Wróblewska,sp/634800/2011,2011-07-15,"3 564,6000000000004 ZŁ",SPRZEDAŻ,nie ma
Marzena,Olszewska,sp/442983/2011,2011-09-03,4875.75 pln,SPRZEDAŻ,True
Helena,Król ,cz/612674/2015,2015/12/01 ,2154.0 pln,CZYSTOŚĆ,FAŁSZ
Rozalia,Ostrowska,MA/417967/2010,2010-07-30T00:00:00,"4 654,400000000001 pln",MARKETING ,nie ma
Zuzanna,Michalska,ks/193817/2018,2018-03-30,4696.8 złotych,KSIĘGOWOŚĆ,
Bogusław,Kozłowski,MA/466442/2010,2010-09-18T00:00:00,3546.72 ZŁ,MARKETING,False
Jerzy,Sikorski,sp/460711/2010  ,2010-12-27,3961.6500000000005 zł,SPRZEDAŻ,1
RENATA,Grabowska,SP/951287/2017,2017-07-23,"3 866,7000000000003 zł",SPRZEDAŻ,false
Monika,Nowakowska ,KS/161390/2014,2014-05-30,4956.0 pln,KSIĘGOWOŚĆ,Nie
Janusz,Sokołowski,MA/979222/2013,2013-01-15T00:00:00,"3 369,4400000000005 pln",MARKETING,FAŁSZ
sylwia,,ma/351219/2014,2014-12-16,4212.32 zł,MARKETING,False
Waldemar,Majewski,ma/612165/2016,2016-08-07 ,"5 501,760000000001 PLN",MARKETING,tak
RÓŻA,Stępień,MA/669782/2011,2011-12-12T00:00:00,"3 464,0 ZŁ",MARKETING,NIE MA
Stanisława,Lewandowska,SP-855406-2010,2010-11-07,5389.065 ZŁ  ,SPRZEDAŻ,tak
WŁODZIMIERZ,Król,MA_582202_2016,2016-06-18,4398.400000000001 zł,MARKETING,0
Bronisława,Kaczmarek,KA/197873/2012,2012-01-31  ,"4 508,02 zł",KADRY,MA
robert,Szulc,SP/985726/2017,2017-09-11,3171.0 pln,SPRZEDAŻ,NIE MA 
Dorota,Ostrowska   ,SP/870987/2010  ,2010/06/10,5501.760000000001 złotych,SPRZEDAŻ,PRAWDA
Agata,Kozłowska,sp/651253/2016,2016-06-18T00:00:00,"5 102,1 ZŁ",SPRZEDAŻ,Nie
renata,Michalska,MA/254512/2010,2010-04-21,4488.0 zł ,MARKETING,false
Marianna,Mazur,CZ/558759/2018,2018-02-08,"2 238,0 pln",CZYSTOŚĆ,Fałsz 
Aleksander,WRÓBEL,LO/926881/2015,2015-08-23,3295.0800000000004 złotych,LOGISTYKA,FAŁSZ
Aneta,Grabowska,ks/888611/2014,2014-10-27,6960.0 ZŁ,KSIĘGOWOŚĆ,NIE
Sylwia,Stępień,SP/177327/2010,2010/01/11,4684.5 ZŁ,SPRZEDAŻ,nie
Paweł,Walczak,MA/708759/2017,2017-07-23,"5 647,840000000001 złotych",MARKETING,true
Weronika,Kamińska,cz/581483/2018 ,2018-05-19T00:00:00,2280.9 złotych,CZYSTOŚĆ,false
wiesława,Lewandowska,SP_180896_2016,2016-04-29,5376.360000000001 zł,SPRZEDAŻ,1
Teresa,PAWŁOWSKA,LO/356726/2013,2013/12/31,4003.560000000001 pln,LOGISTYKA,tak
Mariusz ,Ziółkowski,KS/554226/2011,2011-04-06,5827.8 pln ,KSIĘGOWOŚĆ,tak
Franciszek,MICHALAK,KS/602669/2012  ,2012-11-26,"5 451,0 pln",KSIĘGOWOŚĆ,false
Bogusław,Krajewski,KS/447705/2011 ,2011/12/12 ,5518.2 pln,KSIĘGOWOŚĆ, 
aniela,grabowska,ks/240408/2013,2013-08-03 ,"5 858,6 pln",KSIĘGOWOŚĆ,FAŁSZ
Agata,Olszewska,CZ/487178/2010,2010-03-02T00:00:00,3469.0 pln ,CZYSTOŚĆ,false
Joanna,nowicka,MA/568247/2010,2010-04-21,4108.8 złotych,,false
ZDZISŁAW,MICHALSKI,KS/610143/2012,2012/08/18,"5 864,0 ZŁ",KSIĘGOWOŚĆ,false
Aniela,Tomaszewska  ,SP/931687/2017,2017/02/23,4483.65 zł,SPRZEDAŻ,FAŁSZ 
Aleksandra  ,Michalska,SP/704191/2015,2015-12-01,5173.575000000001 zł,SPRZEDAŻ,TAK
