first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Adam,Chmielewski,lo/164969/2018,2018-10-16,"3 688,2000000000003 złotych",LOGISTYKA ,nie ma
Urszula,Wiśniewska,sp/840105/2018,2018-03-30T00:00:00,5215.5 zł,SPRZEDAŻ,Fałsz
Izabela,witkowska,MA_318070_2018 ,2018-03-30T00:00:00,4013.4400000000005 ZŁ,MARKETING ,nie
Józefa,Wróbel,IT/779688/2010,2010-07-30,7397.5 ZŁ, ,False
Aleksander,Czarnecki  ,lo/863702/2011,2011-12-12,5005.935 złotych,LOGISTYKA,MA
Stanisław,Włodarczyk,SP/992549/2010,2010-03-02,"3 765,0 zł",SPRZEDAŻ,Nie
URSZULA,Górska,ma/283646/2014,2014-04-10,"4 047,120000000001 zł",,MA
marta ,Jankowska,CZ/426203/2013,2013/01/15,2540.01 złotych,CZYSTOŚĆ,tak
Leon ,Duda,KA.787394.2011,2011-05-26,"4 274,435 PLN",KADRY,tak
Celina,WIECZOREK,LO/934617/2012,2012-10-07T00:00:00,"3 874,5000000000005 PLN",LOGISTYKA,FAŁSZ
MARZENA,Tomaszewska,LO/843143/2013,2013-11-11,3361.77 pln,LOGISTYKA,nie ma 
Wiktoria,Malinowska,CZ-642560-2018,2018-10-16,2930.2 złotych,CZYSTOŚĆ,nie
alojzy,SOBCZAK  ,LO.292014.2017,2017/12/20,3395.925 ZŁ   ,LOGISTYKA,nie ma
Jolanta,Stępień,MA/650768/2016,2016-03-10,5302.352 zł,MARKETING,1
Jan ,Tomaszewski,MA/495770/2017,2017-04-14T00:00:00,4843.36 złotych,MARKETING,NIE MA
zbigniew,Gajewski,CZ_777203_2018,2018/02/08,2892.0 zł,CZYSTOŚĆ,nie ma 
Zdzisław,Pawłowski,KA/310997/2017,2017/04/14,4072.625 PLN,KADRY,Nie
Sabina  ,Wieczorek,MA/547201/2011,2011-09-03T00:00:00,3916.8 pln,MARKETING,NIE MA
Mieczysław ,Krupa,sp/233316/2016,2016-09-26T00:00:00,3915.4500000000003 pln,SPRZEDAŻ ,1 
Mirosława,Wieczorek,LO/270835/2018,2018-07-08,4281.255 ZŁ,LOGISTYKA,PRAWDA
Tomasz,krajewski ,KA/726155/2017,2017-09-11,4201.9725 PLN ,KADRY,1
alicja,kamińska,ma/831489/2011,2011-10-23,4854.400000000001 pln,MARKETING,Nie
Ryszard,Baran ,KS-728563-2013,2013-04-25,"6 374,060000000001 pln ",KSIĘGOWOŚĆ,MA 
CECYLIA,kamińska,KS.906183.2010,2010-06-10,6254.0 ZŁ,KSIĘGOWOŚĆ,NIE
Stefan,Duda,oc/320506/2014,2014-05-30,2445.3 PLN,OCHRONA,FAŁSZ
,krawczyk,LO/870976/2017 ,2017-01-04,4264.4745 ZŁ,LOGISTYKA,1
Beata,Wróbel,MA/689168/2014,2014-02-19,5043.280000000001 ZŁ,MARKETING,PRAWDA 
AGATA,Jabłońska,KS.476809.2017,2017/10/31,6312.8 pln,KSIĘGOWOŚĆ ,nie
Alojzy,Szczepański ,ks/979114/2018,2018-03-30,5864.0 pln,KSIĘGOWOŚĆ,NIE
Wanda,Pietrzak,ma/732570/2017,2017-09-11T00:00:00,"5 531,68 PLN",MARKETING,MA
Romuald,Kołodziej,MA/172282/2015,2015-08-23T00:00:00,5058.240000000001 ZŁ,MARKETING,tak
Sylwester,Kamiński,SP-535916-2016,2016-06-18T00:00:00,"4 387,35 pln",SPRZEDAŻ,PRAWDA
Stanisława,Wójcik,LO/819980/2015,2015-07-04,4828.1805 pln,LOGISTYKA,MA
Cezary,Zając,MA_621260_2010,2010-12-27,5525.6 PLN  ,MARKETING,false
Lucjan ,Wróblewski,MA.490471.2014,2014-12-16T00:00:00,"3 705,76 ZŁ",MARKETING,0
Mariola,Zielińska,KA/291712/2010,2010-04-21,"4 671,7 pln",KADRY,NIE MA  
Beata,nowakowska ,KA.552926.2012,2012-11-26,3391.71 pln,KADRY,NIE  
Lucjan,Maciejewski,ka/855536/2010,2010/03/02,"5 525,052500000001 ZŁ",KADRY,MA
Edmund  , ,MA/754402/2018,2018-10-16,3754.0800000000004 ZŁ,MARKETING,nie ma
Joanna,Jankowska,ma/211287/2012,2012-03-21T00:00:00,4188.8 złotych,MARKETING,0
Wacława,Król,LO/671664/2013,2013-04-25,3261.6000000000004 zł,LOGISTYKA ,FAŁSZ
Julian,Rutkowski  ,MA/608162/2014,2014/05/30,4865.4400000000005 PLN,MARKETING,Nie
Stefania,Sikora,SP-280500-2012,2012-11-26T00:00:00,3503.5499999999997 pln,SPRZEDAŻ,nie
Jacek,,SP/355266/2013,2013-11-11T00:00:00,"4 224,165 złotych",SPRZEDAŻ,ma
Mariusz,WRÓBEL,SP_406954_2018,2018-07-08,5071.65 PLN,SPRZEDAŻ,0 
renata,KOWALSKA,KA/421656/2012,2012-06-29 ,3499.9 PLN,KADRY,FAŁSZ
Jacek,pawlak,SP.720735.2010,2010-07-30,4452.0 złotych,SPRZEDAŻ,FAŁSZ
Henryka,Jaworska,SP/896349/2012,2012-05-10,3163.5 złotych,SPRZEDAŻ,Fałsz
Jan,Zalewski,MA.680519.2011,2011-04-06T00:00:00,4768.64 pln,MARKETING ,Fałsz
Cecylia,Dąbrowska,KS/688571/2010,2010/11/07,5440.0 złotych,KSIĘGOWOŚĆ,false
Bogusław,Rutkowski,MA/222714/2015,2015-05-15T00:00:00,4381.4400000000005 PLN,MARKETING  ,Fałsz
alfreda,ADAMCZYK,KS/247711/2012,2012-06-29T00:00:00,"5 896,000000000001 złotych",KSIĘGOWOŚĆ,True
Maria,Dąbrowska,CZ/186916/2018,2018-10-16,3261.4 pln,CZYSTOŚĆ,0
Tadeusz,Jakubowski,sp/294029/2016,2016/06/18 ,4959.0 złotych,SPRZEDAŻ,0
alfreda,KOWALCZYK,CZ/393569/2011,2011/10/23,"3 237,4 pln",CZYSTOŚĆ,Nie
Mariola,Piotrowska,CZ/623528/2009 ,2009-11-22,3771.2400000000002 złotych,CZYSTOŚĆ,PRAWDA
Julia,Mazur,ma/975063/2009  ,2009-10-03,"3 595,2000000000003 złotych",MARKETING,nie 
JÓZEF,rutkowski,CZ_587419_2013,2013-11-11T00:00:00,3065.2 złotych,CZYSTOŚĆ,Fałsz
aleksandra,Wójcik,MA/361125/2011,2011-05-26,4479.84 ZŁ ,,NIE MA  
Renata,Jabłońska,LO-318350-2017,2017-06-03,3993.1650000000004 PLN,LOGISTYKA,
Waldemar,Woźniak,SP/165538/2011,2011-04-06,"4 905,6 PLN",SPRZEDAŻ,false
Wiesław,NOWAKOWSKI,sp/329216/2013,2013-09-22,5218.950000000001 pln  ,SPRZEDAŻ,1
HENRYK  ,sadowski,CZ/616663/2017,2017-04-14 ,"3 276,2 pln",CZYSTOŚĆ,false
Bernadeta,jankowska,OC-275412-2009 ,2009-11-22,2718.1000000000004 złotych ,OCHRONA ,False
irena ,jabłońska,sp/903940/2011 ,2011-07-15,"3 917,1000000000004 ZŁ",SPRZEDAŻ,true
Agnieszka,Sikora,SP/811866/2015,2015-12-01T00:00:00,4189.02 złotych,SPRZEDAŻ,ma
Przemysław,SZULC,SP/804154/2014,2014-04-10,"3 908,355 zł",SPRZEDAŻ,True
Olga,Pawłowska,CZ/397866/2012 ,2012-01-31,3265.4 złotych,CZYSTOŚĆ,0
Artur,szulc,sp/642210/2013,2013/12/31,4080.4500000000003 złotych,SPRZEDAŻ,Prawda
Mirosław,Szymański,SP/530782/2013 ,2013-12-31,3180.8999999999996 zł,SPRZEDAŻ,0 
Danuta,Wójcik,SP/883124/2016,2016-09-26,3990.0 złotych,SPRZEDAŻ,nie
Alicja,Baran,oc/392698/2012,2012-08-18T00:00:00,3044.3600000000006 zł,OCHRONA,MA
Zuzanna,Mazur,SP.228312.2016,2016-06-18,3457.5 pln,SPRZEDAŻ,nie ma
Sylwester,Sadowski,KA/415357/2010,2010-07-30,5259.150000000001 PLN,KADRY,false
MARCIN,sobczak,KS/812858/2010,2010-01-11,4446.0 pln,KSIĘGOWOŚĆ,Nie
Krystyna,Wróbel,KS/956350/2016,2016-09-26,5356.4 ZŁ,KSIĘGOWOŚĆ,NIE MA
Wacława,Krawczyk,LO/238205/2017,2017-10-31,4746.06 złotych,LOGISTYKA,PRAWDA
Marek,Adamczyk,LO/763524/2011,2011-10-23,2990.25 pln,LOGISTYKA,False
Witold,Jakubowski,OC/287961/2018,2018-05-19,3075.0940000000005 zł,OCHRONA  ,Prawda
OLGA,dąbrowska,sp/505391/2017,2017-07-23T00:00:00  ,3629.8350000000005 ZŁ,SPRZEDAŻ,PRAWDA
Rozalia,Jaworska,LO_116959_2013 ,2013/08/03,3736.8 ZŁ,LOGISTYKA,0 
stefan ,Olszewski ,LO_641819_2009  ,2009-06-25,3585.6000000000004 zł,LOGISTYKA,False
Małgorzata,szymańska,KS-476737-2016,2016-09-26,6677.000000000001 zł,KSIĘGOWOŚĆ,true
Leon,PAWLAK,KS/905706/2013,2013-11-11,"4 864,0 PLN",KSIĘGOWOŚĆ,nie ma
Alina,grabowska,cz/114603/2018,2018/10/16,3127.0 PLN,CZYSTOŚĆ,Nie
Sławomir,Lewandowski,ks/841420/2011,2011-07-15,6580.0 ZŁ,KSIĘGOWOŚĆ,0
Michalina,Mazur,SP/555511/2017,2017-10-31,4338.450000000001 złotych,SPRZEDAŻ,0 
Arkadiusz,Witkowski,lo/473120/2012,2012-11-26T00:00:00,3819.5685000000003 PLN,LOGISTYKA,tak
Halina,Nowicka,CZ.404125.2018,2018-03-30T00:00:00,"3 407,0 ZŁ",CZYSTOŚĆ,False
Aniela,Górska,KA/524860/2014,2014-05-30,3429.375 zł,KADRY,nie
Józef,Kubiak,ka/964429/2013,2013-06-14,4200.5 złotych,KADRY, 
Izabela,Michalska,LO/264714/2015,2015-07-04,3662.01 ZŁ,LOGISTYKA,false
Michalina,Jaworska,ks/692395/2010  ,2010-04-21,5727.92 zł,KSIĘGOWOŚĆ,True
Julian ,Michalski,ma/491783/2014,2014-02-19T00:00:00,5427.840000000001 złotych,MARKETING,Tak
Bogusław,,SP/934532/2013,2013-06-14T00:00:00,4315.5 pln,SPRZEDAŻ,0
Sylwia,KOZŁOWSKA,CZ-177674-2012 ,2012-11-26,"2 810,0 zł",CZYSTOŚĆ,False
Stefania,Walczak,KA/765525/2013,2013-03-06T00:00:00,5216.618 zł,KADRY,Prawda
Renata,Jabłońska,LO/318350/2017,2017-06-03,3993.1650000000004 PLN,LOGISTYKA,
Joanna,Grabowska,MA/538627/2014,2014-05-30T00:00:00,4270.112 zł,MARKETING,
Irena,Pawlak,MA/949820/2012,2012-08-18T00:00:00  ,4750.240000000001 ZŁ,MARKETING,true
PRZEMYSŁAW,Wróblewski,SP/770945/2012,2012-03-21,5057.25 pln,SPRZEDAŻ  ,MA
Eugeniusz,Kalinowski,ks/467239/2009,2009-11-22,5185.400000000001 złotych,KSIĘGOWOŚĆ,Prawda
Zofia  ,Lewandowska,SP-280069-2011,2011/07/15,4014.0 zł,SPRZEDAŻ,false 
Wacława,,ma/954944/2015,2015-07-04,"5 519,040000000001 PLN",MARKETING,NIE MA
,wieczorek,LO/973428/2013,2013/04/25,"3 117,15 pln",LOGISTYKA,False 
MIECZYSŁAW,Krajewski,LO/378781/2013,2013-06-14 ,2874.15 pln,LOGISTYKA,nie ma
artur,Włodarczyk,ma/268206/2015,2015-03-26T00:00:00 ,3563.2000000000003 pln,MARKETING,0
Alina,krawczyk,SP-988313-2010,2010-06-10,4123.35 złotych,SPRZEDAŻ,true 
Agata,Kwiatkowska,SP/761971/2015,2015/10/12,5088.450000000001 złotych,SPRZEDAŻ,Nie
Eugenia,MALINOWSKA,ks/140037/2018,2018-07-08,"7 042,200000000001 złotych",KSIĘGOWOŚĆ,ma  
halina,Górska,za/290760/2013,2013-06-14T00:00:00,72675.0 zł,ZARZĄD,Nie
GABRIELA,Nowakowska,SP/245299/2016,2016-04-29,5532.450000000001 zł,SPRZEDAŻ,ma
ARTUR  ,Szymański,MA-359070-2010,2010-04-21,"5 028,0 ZŁ",MARKETING,NIE MA
Sylwester,Zieliński,sp/859253/2012,2012/08/18,4362.93 PLN ,SPRZEDAŻ,Prawda
LUCYNA,Ostrowska,SP/526913/2012,2012/10/07,5636.400000000001 pln,SPRZEDAŻ,Prawda  
Renata,Wróbel,SP/586103/2011,2011-09-03,3968.2500000000005 PLN,SPRZEDAŻ,Tak 
Wiktoria,Kamińska,lo/364773/2012,,3094.2000000000003 ZŁ,LOGISTYKA,0
Czesława,DĄBROWSKA,KA/939420/2017,2017/07/23,5377.570000000001 PLN,,Tak
Bogdan,Pawlak,SP/725882/2010,2010-12-27,3631.5 ZŁ,SPRZEDAŻ,Nie
Rafał,Jabłoński,KA.123366.2013,,4989.45 ZŁ,KADRY,FAŁSZ
Weronika,Kaczmarek,LO/585805/2016,2016-04-29,4847.040000000001 ZŁ,LOGISTYKA,true
Rozalia,,ka/684154/2014,2014/07/19,4389.6 PLN,KADRY,false
Edmund,Olszewski,SP/901259/2011,2011-04-06,5275.05 ZŁ,SPRZEDAŻ,
Mieczysław,Tomaszewski,MA/375719/2018, ,3920.0 PLN,MARKETING,false 
bronisław,Szczepański,MA/538630/2017 ,2017-06-03,6073.760000000001 PLN,MARKETING ,TAK  
Urszula,Walczak,MA/338714/2016,2016-04-29,3946.8800000000006 pln,MARKETING,FAŁSZ 
,Wieczorek,cz/195520/2016,2016-01-20,2208.6 pln,CZYSTOŚĆ,0  
agata,woźniak,KA/653796/2016,2016-01-20,3726.2000000000003 ZŁ,KADRY,false
Natalia ,KOZŁOWSKA,SP_686110_2009,2009/08/14,4180.5 złotych,SPRZEDAŻ,NIE MA
Anna,MAZUR,KS-206633-2014,2014-04-10,5040.4 zł,KSIĘGOWOŚĆ  ,False
Eugeniusz,Ziółkowski,sp/613419/2010,2010-01-11,3633.0 ZŁ,SPRZEDAŻ ,NIE MA
Jarosław,Michalski,MA/890125/2010,2010-01-11,4982.56 złotych,MARKETING,tak
Roman,Krupa,lo/176277/2015 ,2015-05-15  ,4134.240000000001 pln,LOGISTYKA,Prawda
,,ks/154021/2013,2013-06-14,"6 695,4 PLN",KSIĘGOWOŚĆ,Nie
Justyna,Pawłowska  ,SP_253735_2011,2011-05-26,"5 637,39 złotych  ",SPRZEDAŻ,Tak
Marcin,Zając,ka/121250/2012,2012-03-21T00:00:00,3766.5 pln,KADRY,False
Henryka,Jaworska,SP-896349-2012,2012-05-10,3163.5 złotych,SPRZEDAŻ,Fałsz
Edmund,,CZ/427206/2016,2016-04-29,3307.0 ZŁ,CZYSTOŚĆ,false
Marta,Szewczyk,MA/910598/2009,2009-11-22T00:00:00,3878.2400000000002 złotych,MARKETING,nie
DANUTA,,KS/615920/2011,2011/07/15,5448.0 ZŁ,KSIĘGOWOŚĆ ,Fałsz
stefan,Sikora,OC/928071/2018,2018-07-08,2965.7100000000005 zł,OCHRONA,1
Kazimierz,Jaworski,LO_659329_2013,2013-12-31T00:00:00,3498.12 ZŁ,LOGISTYKA,False
Sylwester,Olszewski,MA.407538.2011,2011-09-03,5079.360000000001 złotych,,PRAWDA
Franciszek,Michalak,cz/372070/2011,2011/10/23,2604.0 pln,CZYSTOŚĆ,NIE
Helena,Kozłowska,CZ/700273/2017,2017/06/03,"3 388,55 pln    ",CZYSTOŚĆ  ,1
Jolanta,Mazur,ka/424283/2013,2013/09/22,3691.7900000000004 ZŁ,KADRY,Nie
Eugenia ,Michalska,ma/159191/2014,2014/05/30,4126.400000000001 zł,MARKETING,NIE
,Król,sp/568845/2012,2012-01-31T00:00:00,3887.4 ZŁ  ,SPRZEDAŻ,1
Romuald,Dudek,MA_504613_2014 ,2014/07/19,5713.136 PLN,MARKETING,PRAWDA
gabriela,Dudek,SP/553034/2012,2012-08-18T00:00:00,3404.7000000000003 pln,SPRZEDAŻ,NIE MA
Antonina,Kwiatkowska,MA/451030/2010,2010/06/10,"5 219,200000000001 pln",MARKETING,False
Mieczysław,Grabowski,KA/728254/2009,2009-10-03,3896.2349999999997 ZŁ,KADRY,Fałsz
Janina,Dudek,SP/629421/2017,2017-02-23 ,3938.1000000000004 zł,SPRZEDAŻ  ,Nie
Joanna,nowak,ka/260646/2010,2010-03-02,4707.505000000001 zł,KADRY,Prawda
Leokadia,Wróblewska,it/402752/2012,2012-01-31,6387.5 zł,IT,Nie
Krystyna,Malinowska,KS.566594.2017,2017-12-20,6350.6 pln,KSIĘGOWOŚĆ,Fałsz
Rafał,KRAWCZYK,ks/298381/2018 ,2018-08-27T00:00:00,6858.500000000001 złotych,KSIĘGOWOŚĆ,true
Kazimierz  ,TOMASZEWSKI,SP/463660/2017,2017-10-31 ,4959.900000000001 PLN,SPRZEDAŻ,1
Łucja,Pawlak,OC/139355/2015 ,2015-10-12,"3 090,2190000000005 pln",OCHRONA,ma
alina,grabowska,LO/474121/2009,2009-08-14,3414.5550000000003 zł,LOGISTYKA,Fałsz
Weronika,Grabowska,MA_793922_2018,2018/03/30,4100.8 PLN,MARKETING,nie ma
Helena ,KRÓL,LO/572136/2014,2014-09-07T00:00:00,3374.7300000000005 zł,LOGISTYKA,0
Czesław,Kaźmierczak,MA.953379.2016,2016-06-18,3655.6800000000003 złotych,MARKETING,
grzegorz,Grabowski  ,MA/191812/2018,2018-05-19T00:00:00,"3 424,4800000000005 złotych",,
EDWARD,Kamiński,SP/617085/2016,2016-09-26T00:00:00,3690.2999999999997 ZŁ,SPRZEDAŻ,Fałsz
Kazimiera ,Szymańska,MA/527603/2010,2010-12-27T00:00:00,3969.76 złotych,MARKETING,NIE MA
Aneta,Walczak,MA/517117/2018,2018-08-27T00:00:00,4430.400000000001 PLN,MARKETING,0
aniela,Kaczmarek ,MA/735445/2013,2013-06-14T00:00:00,3961.12 pln,MARKETING,False
Zuzanna,Dudek,sp/621878/2017 ,2017-07-23,5023.65 PLN,SPRZEDAŻ,False
Romuald,Kalinowski,MA/249054/2011,2011-07-15,5021.92 pln,MARKETING,0
Izabela,Mazur,IT/296963/2013,2013-04-25T00:00:00,8956.75 zł,IT,MA
Julia,kowalczyk,CZ/851757/2017,2017-09-11,2809.3 pln ,CZYSTOŚĆ,Fałsz
Karol,Maciejewski,ks/922906/2014,2014-12-16,6875.880000000001 złotych,KSIĘGOWOŚĆ,Prawda
Aniela,Król,ma/190552/2016,2016-06-18,4278.72 złotych,MARKETING,NIE MA
Bernard,Mazur,CZ/886118/2016,2016-11-15T00:00:00,3325.3 zł,CZYSTOŚĆ,TAK
Stanisława,WALCZAK,KS_295635_2013,2013/09/22,6544.0 złotych,KSIĘGOWOŚĆ ,False
Eleonora,Kamińska,sp/566483/2018,2018-05-19T00:00:00,4656.75 złotych,SPRZEDAŻ,NIE
Ludwika,Pawlak,MA/203175/2015,2015-08-23,3863.552 złotych,MARKETING  ,tak
Mariola,STĘPIEŃ,MA/939541/2016,2016-01-20,5092.8 pln ,MARKETING,0
gabriela ,witkowska,SP/559403/2010,2010/01/11,3643.5 PLN,SPRZEDAŻ,0
Edyta,kaczmarek,SP/924460/2011 ,2011-02-15,"4 099,5 ZŁ  ",SPRZEDAŻ,Nie
LUDWIKA  ,Jabłońska,SP-749300-2014,2014-07-19,4737.0 złotych,SPRZEDAŻ,0
Maciej,nowicki,SP/743154/2017,2017-04-14,"4 509,78 PLN",SPRZEDAŻ,ma
Bogusław,Nowicki,LO/465873/2016,2016-04-29,4013.55 pln  ,LOGISTYKA  ,Fałsz
Edmund,,MA-389406-2018,2018-03-30,4508.8 zł,MARKETING,nie
Adela,Zielińska,ZA/572655/2016,2016/01/20,65175.00000000001 złotych,ZARZĄD ,true
Justyna,Król,ka/974491/2009,2009-10-03T00:00:00 ,4299.7 złotych  ,KADRY,false
Jerzy,Stępień,cz/154925/2016,2016/11/15,"2 872,9800000000005 ZŁ  ",CZYSTOŚĆ,ma
Aldona,Ostrowska,SP/813530/2014,2014-04-10T00:00:00,"3 346,5 ZŁ ",SPRZEDAŻ  ,Fałsz
Maciej,Adamczyk,SP/485970/2017 ,2017-01-04T00:00:00 ,3545.7000000000003 PLN,SPRZEDAŻ,Nie
Magdalena  ,Nowicka,sp/787570/2014,2014-05-30T00:00:00,4804.5 pln,SPRZEDAŻ,false
Feliks,wasilewski,OC_568222_2013,2013-01-15,2960.4300000000003 zł,,Fałsz
Feliks,Borkowski,LO/356265/2011,2011-04-06,3822.3900000000003 zł,LOGISTYKA,ma  
Stanisław,Sikorski,KA/712527/2017,2017-10-31,5389.35 ZŁ,KADRY,FAŁSZ
Elżbieta,Jankowska,KA/638644/2010 ,2010-03-02,5220.710000000001 złotych,KADRY,tak
HANNA,Jankowska,CZ/115333/2010,2010-03-02T00:00:00,"3 096,0 złotych",CZYSTOŚĆ,0
Jacek,Pawlak,cz/128534/2013,2013-06-14T00:00:00,3375.0 złotych,CZYSTOŚĆ,false
Natalia ,Wiśniewska,KS/837759/2018,2018-10-16,6807.6 złotych,KSIĘGOWOŚĆ   ,False
Karolina ,,KS/869240/2012,2012-03-21,6829.24 ZŁ,KSIĘGOWOŚĆ,1
Lucjan,Kowalczyk ,LO.437524.2017,2017-12-20,3807.4050000000007 złotych,LOGISTYKA,FAŁSZ
Sławomir,Gajewski,lo/860225/2015,2015/02/04 ,"5 185,620000000001 pln",,Tak
Włodzimierz,kalinowski,ka/253054/2010,2010/11/07,5312.2685 pln,KADRY,Tak
Wioletta,Wróbel,LO/242273/2015,2015-12-01T00:00:00,3511.4310000000005 zł,LOGISTYKA,Prawda
MARCIN,Sobczak,MA/602091/2014,2014-04-10,4793.6 PLN,MARKETING ,False
Wanda,Szewczyk,LO/856337/2015,2015-02-04,4184.055 PLN,LOGISTYKA,false
Wiktor,Kaczmarek,KA-505764-2010,2010-07-30,3581.1820000000007 zł,KADRY,1
Sylwia,Tomaszewska ,cz/133183/2011,2011/02/15,3146.8 zł,CZYSTOŚĆ,Fałsz
Paweł ,Zakrzewski,OC/216199/2013,2013-09-22,2826.560000000001 PLN,OCHRONA,Tak
Aleksandra  ,Wróbel,SP.410436.2013,2013-12-31,3825.03 złotych,SPRZEDAŻ,TAK 
Aleksandra,Nowak,KS/126472/2013,2013-12-31,6733.9800000000005 złotych,KSIĘGOWOŚĆ,ma  
Bożena,Jankowska,ma/667977/2014,2014-04-10T00:00:00,5855.520000000001 pln,MARKETING,Prawda
Julian,Grabowski,lo/856915/2011,2011/10/23,"5 077,215000000001 pln",LOGISTYKA,Prawda
Edmund,tomaszewski,LO.528188.2009,2009-11-22,3113.1000000000004 zł,LOGISTYKA,FAŁSZ
Ewa,KOWALSKA,KA/193503/2016,2016-06-18T00:00:00,4518.715 zł  ,KADRY,nie
Michalina,Jaworska,KS/692395/2010  ,2010-04-21,5727.92 zł,KSIĘGOWOŚĆ,True
Grzegorz,Nowakowski,KS/137579/2010,2010/12/27,"5 584,2 pln",KSIĘGOWOŚĆ,FAŁSZ 
Maciej,Kwiatkowski,ka/643498/2015,2015-12-01,3631.65 ZŁ,KADRY ,MA
Joanna,michalak,CZ_726958_2010,2010-01-11,2891.0 złotych,CZYSTOŚĆ,NIE MA
Adela,Jaworska,MA_581736_2013,2013-08-03,3745.6000000000004 pln,MARKETING,nie
Alfreda,Sikora,cz/180976/2013,2013-04-25,2162.6 PLN,CZYSTOŚĆ,false
Przemysław,Piotrowski,KS/906453/2012,2012-06-29,4276.6 złotych,KSIĘGOWOŚĆ,FAŁSZ
Wiesława ,,SP-816723-2016,2016/08/07,"4 675,5 ZŁ",SPRZEDAŻ,nie ma
DANUTA  ,Pawłowska,KA/951751/2012,2012/06/29,3266.625 PLN,KADRY,nie 
Agata,Nowak,LO/232877/2015,2015-07-04,3425.625 złotych,LOGISTYKA,0
urszula,PIETRZAK,sp/913675/2010,2010-09-18,5053.5 ZŁ,SPRZEDAŻ,nie
Wiesław,Krupa,MA/789404/2016,2016-06-18T00:00:00,3660.8 ZŁ,MARKETING,FAŁSZ
mieczysław,Urbański,MA/601095/2014 ,2014-04-10,4572.64 zł,MARKETING,FAŁSZ
Agnieszka,Kamińska,LO/260079/2015,2015/03/26,"4 925,745000000001 złotych",LOGISTYKA,Tak
Grażyna,,lo/390493/2016,,3303.234000000001 PLN,LOGISTYKA,MA
Jacek,Krajewski,OC/582514/2013,2013-06-14,3199.9 złotych,OCHRONA,false  
Dorota,Nowak,MA/309092/2016,2016-08-07T00:00:00,3777.76 ZŁ,MARKETING ,nie
Franciszka,Krawczyk,SP.304787.2013,2013-12-31T00:00:00,4869.75 pln,SPRZEDAŻ,0
Antoni,laskowski,SP/275548/2010,2010-07-30,4732.200000000001 PLN,SPRZEDAŻ,Prawda
Gabriela,Michalska,SP/720406/2017,2017-06-03,4287.6 pln ,SPRZEDAŻ,nie
Małgorzata,SZYMAŃSKA,LO.242376.2017,2017-01-04T00:00:00,"3 932,2800000000007 pln",LOGISTYKA,1
Wanda,rutkowska,MA/286508/2010,2010/07/30 ,3694.4 PLN,MARKETING,nie ma
Przemysław,Wróblewski,SP.344698.2011,2011-12-12,4109.4 ZŁ,SPRZEDAŻ,nie
Leokadia,ADAMCZYK,KA/719796/2015,2015-12-01T00:00:00,"4 180,8150000000005 złotych",KADRY,Fałsz 
barbara,olszewska,IT_695946_2015,2015-12-01T00:00:00,8737.5 pln,IT,NIE MA
ALEKSANDRA,Dudek,KS-381647-2009,2009-08-14T00:00:00,6194.0 zł,KSIĘGOWOŚĆ,false
Stefan,Rutkowski,MA/994551/2017,2017-02-23,"3 623,2000000000003 złotych",MARKETING,Nie
Eleonora,WIECZOREK,LO-172306-2009 ,2009-06-25T00:00:00,3545.4375000000005 ZŁ,,TAK
Krystyna,Michalak,ka/642504/2013,2013/11/11,4527.968500000001 ZŁ  ,KADRY,Tak
Lucjan,Walczak,CZ/135133/2010,2010-09-18,2297.0 ZŁ,CZYSTOŚĆ,0
Cezary ,Krawczyk,ma/167572/2017,2017-04-14,5553.76 złotych,MARKETING,FAŁSZ
Bronisław,MARCINIAK,cz/812284/2010,2010-11-07,"3 012,9 zł",CZYSTOŚĆ,TAK
Edmund  ,Pietrzak,KS/507441/2010,2010-03-02T00:00:00,"5 632,0 złotych",KSIĘGOWOŚĆ, 
Bronisława,Dąbrowska,MA.350707.2015,2015/08/23,"4 352,0 PLN",MARKETING,Fałsz
Alfred  ,Adamczyk,ks/572825/2015,2015-02-04T00:00:00,5185.4 złotych ,KSIĘGOWOŚĆ,nie
Regina,Dąbrowska,CZ/414733/2013 ,2013-12-31T00:00:00 ,2451.0 złotych,CZYSTOŚĆ,Nie
joanna,Szewczyk,CZ_536640_2014 ,2014-04-10,3362.1 pln ,CZYSTOŚĆ,false
Witold,Krupa,SP/667692/2013,2013/12/31,4657.5 złotych,SPRZEDAŻ,False
Krzysztof,Zieliński,LO-368356-2013,2013-09-22  ,3939.7050000000004 złotych,LOGISTYKA ,TAK
Wioletta,ADAMCZYK,SP/777476/2015,2015-08-23T00:00:00,"4 516,05 ZŁ",SPRZEDAŻ,Tak
Henryk,SIKORA,OC/238201/2011  ,2011-10-23,"3 422,1000000000004 ZŁ  ",OCHRONA,Fałsz
Barbara,olszewska,MA/464013/2011,2011-07-15,4377.120000000001 pln,MARKETING,
WŁODZIMIERZ,Grabowski,KA/922201/2013,2013-03-06,3565.0 złotych,KADRY,nie 
Aniela,Kowalska,ZA/239633/2014,2014-12-16,"61 490,00000000001 złotych",ZARZĄD,TAK
róża,Walczak,KS/110066/2011,2011-04-06,6641.8 ZŁ,KSIĘGOWOŚĆ,
Iwona,,ka/637619/2018,2018/02/08,3906.1550000000007 złotych,KADRY,true
Paweł,Laskowski,LO/832894/2015,2015-12-01T00:00:00,4921.290000000001 zł,LOGISTYKA,PRAWDA
